Hotel,Is_Canceled,Lead_Time,Arrival_Date_Year,Arrival_Date_Month,Arrival_Date_Week_Number,Arrival_Date_Day_of_Month,Stays_in_Weekend_Nights,Stays_in_Week_Nights,Adults,Children,Babies,Meal,Country,Market_Segment,Distribution_Channel,Is_Repeated_Guest,Previous_Cancellations,Previous_Bookings_not_Canceled,Reserved_Room_Type,Assigned_Room_Type,Booking_Changes,Deposit_Type,Agent,Company,Days_in_Waiting_List,Customer_Type,ADR,Is Outlier?,Reservation_Status,Required_Car_Parking_Spaces,Total_of_Special_Requests,Reservation_Status_Date
Resort Hotel,0,189,2016,April,18,26,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,248,NULL,0,Transient-Party,30.00,Non Outlier,Check-Out,0,0,2016-04-27
Resort Hotel,0,189,2016,April,18,26,0,2,1,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,248,NULL,0,Transient-Party,30.00,Non Outlier,Check-Out,0,0,2016-04-27
Resort Hotel,1,147,2016,April,18,29,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,65.70,Non Outlier,Canceled,0,1,2016-04-27
Resort Hotel,1,10,2016,April,18,29,2,2,2,0,0,HB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,117.00,Non Outlier,Canceled,0,0,2016-04-27
Resort Hotel,1,147,2016,April,18,29,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,65.70,Non Outlier,Canceled,0,0,2016-04-27
Resort Hotel,1,5,2016,May,19,2,1,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,NULL,110,0,Transient,84.00,Non Outlier,Canceled,0,0,2016-04-27
Resort Hotel,1,200,2016,May,19,2,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,101.70,Non Outlier,Canceled,0,1,2016-04-27
Resort Hotel,1,131,2016,June,24,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,93.00,Non Outlier,Canceled,0,1,2016-04-27
Resort Hotel,1,72,2016,June,25,13,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,116.00,Non Outlier,Canceled,0,0,2016-04-27
Resort Hotel,1,50,2016,June,25,13,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,129.00,Non Outlier,Canceled,0,2,2016-04-27
Resort Hotel,1,95,2016,July,29,13,2,5,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,231.43,Non Outlier,Canceled,0,0,2016-04-27
Resort Hotel,1,105,2016,August,32,5,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,244,NULL,0,Transient,185.00,Non Outlier,Canceled,0,0,2016-04-27
Resort Hotel,1,113,2016,August,33,8,1,4,2,1,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,246.50,Non Outlier,Canceled,0,1,2016-04-27
Resort Hotel,1,107,2016,August,33,13,2,2,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,227.92,Non Outlier,Canceled,0,0,2016-04-28
Resort Hotel,0,5,2016,April,18,26,0,2,1,0,0,BB,NULL,Corporate,Corporate,0,0,1,A,D,0,No Deposit,NULL,94,0,Transient,42.00,Non Outlier,Check-Out,1,0,2016-04-28
Resort Hotel,0,0,2016,April,18,26,0,2,1,0,0,BB,NULL,Corporate,Corporate,0,0,3,A,D,0,No Deposit,NULL,103,0,Transient,42.00,Non Outlier,Check-Out,0,0,2016-04-28
Resort Hotel,0,0,2016,April,18,27,0,1,1,0,0,BB,NULL,Corporate,Corporate,0,0,0,A,C,0,No Deposit,NULL,178,0,Transient,42.00,Non Outlier,Check-Out,0,0,2016-04-28
Resort Hotel,0,0,2016,April,18,26,0,2,1,0,0,BB,NULL,Direct,Corporate,0,0,2,A,A,0,No Deposit,NULL,NULL,0,Transient,47.70,Non Outlier,Check-Out,1,0,2016-04-28
Resort Hotel,0,1,2016,April,18,27,0,1,1,0,0,BB,NULL,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,154,0,Transient,39.00,Non Outlier,Check-Out,0,0,2016-04-28
Resort Hotel,0,5,2016,April,18,27,0,1,1,0,0,BB,NULL,Corporate,Corporate,0,0,5,A,D,0,No Deposit,NULL,269,0,Transient,45.00,Non Outlier,Check-Out,0,0,2016-04-28
Resort Hotel,0,7,2016,April,18,26,0,2,1,0,0,BB,PRT,Direct,Direct,1,0,4,A,A,0,No Deposit,NULL,338,0,Transient,56.40,Non Outlier,Check-Out,1,0,2016-04-28
Resort Hotel,0,5,2016,April,18,26,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,NULL,94,0,Transient,39.00,Non Outlier,Check-Out,0,0,2016-04-28
Resort Hotel,0,1,2016,April,18,27,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,C,0,No Deposit,NULL,154,0,Transient,39.00,Non Outlier,Check-Out,0,0,2016-04-28
Resort Hotel,0,0,2016,April,18,26,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,1,2,A,D,0,No Deposit,NULL,99,0,Transient,42.00,Non Outlier,Check-Out,0,0,2016-04-28
Resort Hotel,0,2,2016,April,18,25,1,2,2,0,0,BB,FRA,Direct,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient,87.00,Non Outlier,Check-Out,1,0,2016-04-28
Resort Hotel,0,1,2016,April,18,26,0,2,2,1,1,BB,PRT,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240,NULL,0,Transient,85.50,Non Outlier,Check-Out,1,2,2016-04-28
Resort Hotel,0,6,2016,April,18,28,0,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,NULL,51,0,Transient,0.00,Non Outlier,Check-Out,0,0,2016-04-28
Resort Hotel,0,42,2016,April,18,24,2,2,3,0,0,BB,NLD,Direct,Direct,0,0,0,D,D,2,No Deposit,250,NULL,0,Transient,94.75,Non Outlier,Check-Out,0,0,2016-04-28
Resort Hotel,0,30,2016,April,17,19,2,7,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,75.00,Non Outlier,Check-Out,0,0,2016-04-28
Resort Hotel,0,113,2016,April,18,26,0,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,241,NULL,0,Transient,78.31,Non Outlier,Check-Out,0,1,2016-04-28
Resort Hotel,0,113,2016,April,18,26,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,NULL,0,Transient,78.31,Non Outlier,Check-Out,0,1,2016-04-28
Resort Hotel,0,81,2016,April,17,23,2,3,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,NULL,0,Transient,115.40,Non Outlier,Check-Out,0,0,2016-04-28
Resort Hotel,0,21,2016,April,18,25,1,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,104,NULL,0,Transient,50.40,Non Outlier,Check-Out,0,0,2016-04-28
Resort Hotel,0,109,2016,April,18,24,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240,NULL,0,Transient,52.20,Non Outlier,Check-Out,1,1,2016-04-28
Resort Hotel,0,109,2016,April,18,24,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240,NULL,0,Transient,52.20,Non Outlier,Check-Out,0,1,2016-04-28
Resort Hotel,0,35,2016,April,17,21,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient,41.40,Non Outlier,Check-Out,0,0,2016-04-28
Resort Hotel,0,1,2016,April,18,24,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,64.50,Non Outlier,Check-Out,0,0,2016-04-28
Resort Hotel,0,89,2016,April,16,16,4,8,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,69,NULL,0,Transient,59.50,Non Outlier,Check-Out,0,0,2016-04-28
Resort Hotel,0,5,2016,April,18,27,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,56.00,Non Outlier,Check-Out,1,0,2016-04-28
Resort Hotel,0,1,2016,April,18,26,0,2,2,0,0,BB,EST,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,68.00,Non Outlier,Check-Out,1,1,2016-04-28
Resort Hotel,0,19,2016,April,18,26,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,65.00,Non Outlier,Check-Out,0,1,2016-04-28
Resort Hotel,0,0,2016,April,18,26,0,2,1,0,0,BB,NULL,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,47.70,Non Outlier,Check-Out,0,0,2016-04-28
Resort Hotel,0,22,2016,April,18,27,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,83.00,Non Outlier,Check-Out,1,0,2016-04-28
Resort Hotel,0,2,2016,April,18,26,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient-Party,77.00,Non Outlier,Check-Out,1,0,2016-04-28
Resort Hotel,0,2,2016,April,18,26,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient-Party,74.00,Non Outlier,Check-Out,0,0,2016-04-28
Resort Hotel,0,5,2016,April,18,27,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,NULL,154,0,Transient,39.00,Non Outlier,Check-Out,0,0,2016-04-28
Resort Hotel,0,2,2016,April,18,25,1,2,2,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250,NULL,0,Transient,106.50,Non Outlier,Check-Out,0,0,2016-04-28
Resort Hotel,0,71,2016,April,17,23,2,3,2,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,61.20,Non Outlier,Check-Out,0,3,2016-04-28
Resort Hotel,0,0,2016,April,18,27,0,1,2,0,0,BB,ESP,Online TA,Direct,0,0,0,A,A,2,No Deposit,NULL,NULL,0,Transient,65.00,Non Outlier,Check-Out,0,1,2016-04-28
Resort Hotel,0,0,2016,April,18,27,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,65.00,Non Outlier,Check-Out,1,0,2016-04-28
Resort Hotel,0,100,2016,April,18,24,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,73.00,Non Outlier,Check-Out,0,1,2016-04-28
Resort Hotel,0,1,2016,April,18,26,0,2,2,0,0,HB,ITA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,114.00,Non Outlier,Check-Out,1,1,2016-04-28
Resort Hotel,0,63,2016,April,18,25,1,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,79.00,Non Outlier,Check-Out,1,1,2016-04-28
Resort Hotel,0,6,2016,April,18,27,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient-Party,72.00,Non Outlier,Check-Out,0,0,2016-04-28
Resort Hotel,0,32,2016,April,18,25,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,65.00,Non Outlier,Check-Out,0,1,2016-04-28
Resort Hotel,0,25,2016,April,18,26,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,2,No Deposit,250,NULL,0,Transient,85.50,Non Outlier,Check-Out,0,0,2016-04-28
Resort Hotel,0,22,2016,April,17,18,3,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,73.15,Non Outlier,Check-Out,0,1,2016-04-28
Resort Hotel,0,41,2016,April,17,23,2,3,2,0,0,BB,GBR,Direct,Direct,0,0,0,D,D,3,No Deposit,250,NULL,0,Transient,59.22,Non Outlier,Check-Out,0,1,2016-04-28
Resort Hotel,0,15,2016,April,18,24,2,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,78.75,Non Outlier,Check-Out,0,0,2016-04-28
Resort Hotel,0,104,2016,April,17,20,2,6,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,E,1,No Deposit,6,NULL,0,Transient,50.15,Non Outlier,Check-Out,0,0,2016-04-28
Resort Hotel,0,6,2016,April,18,25,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,65.00,Non Outlier,Check-Out,0,1,2016-04-28
Resort Hotel,0,86,2016,April,16,14,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,NULL,0,Contract,86.95,Non Outlier,Check-Out,0,1,2016-04-28
Resort Hotel,0,41,2016,April,17,22,2,5,2,0,0,FB,PRT,Online TA,TA/TO,0,0,0,E,I,1,No Deposit,NULL,NULL,0,Transient,122.00,Non Outlier,Check-Out,0,1,2016-04-28
Resort Hotel,1,1,2016,April,18,29,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,56.00,Non Outlier,No-Show,0,0,2016-04-28
Resort Hotel,1,0,2016,April,18,29,0,2,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,80.00,Non Outlier,Canceled,0,0,2016-04-28
Resort Hotel,1,1,2016,April,18,29,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,85.00,Non Outlier,No-Show,0,1,2016-04-28
Resort Hotel,1,6,2016,May,19,2,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,90.00,Non Outlier,Canceled,0,0,2016-04-28
Resort Hotel,1,12,2016,May,19,4,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,110,0,Transient,73.80,Non Outlier,Canceled,0,0,2016-04-28
Resort Hotel,1,12,2016,May,19,4,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,110,0,Transient,65.60,Non Outlier,Canceled,0,0,2016-04-28
Resort Hotel,1,16,2016,May,19,7,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,15,NULL,0,Transient-Party,85.00,Non Outlier,Canceled,0,0,2016-04-28
Resort Hotel,1,46,2016,May,20,8,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,242,NULL,0,Transient,95.00,Non Outlier,Canceled,0,0,2016-04-28
Resort Hotel,1,49,2016,May,20,10,0,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,125.00,Non Outlier,Canceled,0,0,2016-04-28
Resort Hotel,1,90,2016,May,20,10,2,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175,NULL,0,Transient,70.40,Non Outlier,Canceled,0,0,2016-04-28
Resort Hotel,1,116,2016,May,21,21,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,95,NULL,0,Transient,41.40,Non Outlier,Canceled,0,0,2016-04-28
Resort Hotel,1,201,2016,May,22,23,3,7,2,0,1,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250,NULL,0,Transient,63.92,Non Outlier,Canceled,0,1,2016-04-28
Resort Hotel,1,61,2016,June,25,17,2,2,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,161.00,Non Outlier,Canceled,0,0,2016-04-28
Resort Hotel,1,177,2016,July,29,11,3,9,3,0,0,Undefined,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,238.63,Non Outlier,Canceled,0,1,2016-04-28
Resort Hotel,1,332,2016,September,38,12,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,242,NULL,0,Transient,117.00,Non Outlier,Canceled,0,0,2016-04-28
Resort Hotel,1,206,2016,October,44,27,2,5,1,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,3,No Deposit,240,NULL,0,Transient-Party,65.43,Non Outlier,Canceled,0,1,2016-04-28
Resort Hotel,0,9,2016,April,18,28,0,1,1,0,0,BB,NULL,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,94,0,Transient-Party,39.00,Non Outlier,Check-Out,0,0,2016-04-28
Resort Hotel,0,0,2016,April,18,27,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,5,A,C,0,No Deposit,47,NULL,0,Transient,42.00,Non Outlier,Check-Out,0,0,2016-04-29
Resort Hotel,0,6,2016,April,18,28,0,1,1,0,0,BB,PRT,Online TA,TA/TO,1,0,2,A,D,0,No Deposit,240,NULL,0,Transient,56.00,Non Outlier,Check-Out,0,0,2016-04-29
Resort Hotel,0,0,2016,April,18,28,0,1,1,0,0,BB,PRT,Direct,Direct,1,0,1,A,D,0,No Deposit,NULL,NULL,0,Transient,50.40,Non Outlier,Check-Out,1,0,2016-04-29
Resort Hotel,0,0,2016,April,18,26,0,3,1,0,0,BB,PRT,Corporate,Corporate,1,0,3,A,C,1,No Deposit,NULL,384,0,Transient,42.00,Non Outlier,Check-Out,0,0,2016-04-29
Resort Hotel,0,0,2016,April,18,26,0,3,1,0,0,BB,PRT,Corporate,Corporate,1,0,4,A,C,0,No Deposit,NULL,384,0,Transient,42.00,Non Outlier,Check-Out,0,1,2016-04-29
Resort Hotel,0,1,2016,April,18,28,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,D,D,0,No Deposit,NULL,331,0,Transient,72.00,Non Outlier,Check-Out,0,0,2016-04-29
Resort Hotel,0,73,2016,April,18,29,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,6,No Deposit,241,NULL,0,Transient,0.00,Non Outlier,Check-Out,0,1,2016-04-29
Resort Hotel,0,1,2016,April,18,28,0,1,2,0,0,BB,EST,Direct,TA/TO,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,71.00,Non Outlier,Check-Out,1,1,2016-04-29
Resort Hotel,0,2,2016,April,18,28,0,1,2,0,0,BB,FRA,Direct,TA/TO,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,65.00,Non Outlier,Check-Out,0,1,2016-04-29
Resort Hotel,0,95,2016,April,18,26,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,NULL,0,Transient,39.95,Non Outlier,Check-Out,0,0,2016-04-29
Resort Hotel,0,3,2016,April,17,17,4,8,2,0,0,BB,IRL,Direct,Direct,0,0,0,G,G,0,No Deposit,250,NULL,0,Transient,126.67,Non Outlier,Check-Out,0,1,2016-04-29
Resort Hotel,0,72,2016,April,18,24,2,3,2,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,61.20,Non Outlier,Check-Out,0,0,2016-04-29
Resort Hotel,0,46,2016,April,18,24,2,3,2,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,57.96,Non Outlier,Check-Out,0,0,2016-04-29
Resort Hotel,0,72,2016,April,18,24,2,3,2,0,0,BB,IRL,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,74.70,Non Outlier,Check-Out,0,0,2016-04-29
Resort Hotel,0,83,2016,April,18,26,0,3,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171,NULL,0,Transient,75.60,Non Outlier,Check-Out,0,1,2016-04-29
Resort Hotel,0,15,2016,April,18,28,0,1,2,0,0,BB,BEL,Direct,Direct,0,0,0,E,E,1,No Deposit,250,NULL,0,Transient,85.00,Non Outlier,Check-Out,0,0,2016-04-29
Resort Hotel,0,68,2016,April,18,24,2,3,2,1,0,BB,LVA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,73.00,Non Outlier,Check-Out,0,0,2016-04-29
Resort Hotel,0,101,2016,April,17,23,2,4,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,171,NULL,0,Transient,64.67,Non Outlier,Check-Out,0,0,2016-04-29
Resort Hotel,0,108,2016,April,18,24,2,3,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,44.10,Non Outlier,Check-Out,0,0,2016-04-29
Resort Hotel,0,7,2016,April,18,28,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6,NULL,0,Transient,58.00,Non Outlier,Check-Out,0,0,2016-04-29
Resort Hotel,0,5,2016,April,18,27,0,2,1,0,0,HB,ITA,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,NULL,0,Transient,107.00,Non Outlier,Check-Out,1,1,2016-04-29
Resort Hotel,0,6,2016,April,18,28,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,56.00,Non Outlier,Check-Out,0,0,2016-04-29
Resort Hotel,0,179,2016,April,18,27,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,52.20,Non Outlier,Check-Out,0,1,2016-04-29
Resort Hotel,0,179,2016,April,18,27,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,58.20,Non Outlier,Check-Out,1,1,2016-04-29
Resort Hotel,0,0,2016,April,18,27,0,2,2,0,0,BB,GBR,Online TA,Direct,0,0,0,D,D,1,No Deposit,NULL,NULL,0,Transient,76.00,Non Outlier,Check-Out,1,1,2016-04-29
Resort Hotel,0,9,2016,April,18,28,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,94,0,Transient-Party,39.00,Non Outlier,Check-Out,0,0,2016-04-29
Resort Hotel,0,9,2016,April,18,28,0,1,1,0,0,BB,NULL,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,94,0,Transient-Party,39.00,Non Outlier,Check-Out,1,0,2016-04-29
Resort Hotel,0,5,2016,April,18,26,0,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,NULL,269,0,Transient,51.00,Non Outlier,Check-Out,1,0,2016-04-29
Resort Hotel,0,42,2016,April,18,28,0,1,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,48.00,Non Outlier,Check-Out,0,1,2016-04-29
Resort Hotel,0,44,2016,April,18,27,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,78.00,Non Outlier,Check-Out,0,0,2016-04-29
Resort Hotel,0,1,2016,April,18,28,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,86.00,Non Outlier,Check-Out,1,0,2016-04-29
Resort Hotel,0,1,2016,April,18,26,0,3,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,69.00,Non Outlier,Check-Out,1,1,2016-04-29
Resort Hotel,0,56,2016,April,18,25,1,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,NULL,0,Transient-Party,47.40,Non Outlier,Check-Out,1,0,2016-04-29
Resort Hotel,0,56,2016,April,18,25,1,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,NULL,0,Transient-Party,39.10,Non Outlier,Check-Out,0,0,2016-04-29
Resort Hotel,0,35,2016,April,18,25,1,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,26,NULL,0,Transient,71.82,Non Outlier,Check-Out,0,0,2016-04-29
Resort Hotel,0,6,2016,April,18,28,0,1,2,1,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,169,0,Transient,65.00,Non Outlier,Check-Out,1,0,2016-04-29
Resort Hotel,0,62,2016,April,18,25,1,3,1,0,0,FB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,NULL,0,Transient,53.01,Non Outlier,Check-Out,0,0,2016-04-29
Resort Hotel,0,64,2016,April,17,23,2,4,2,1,0,BB,EST,Direct,Direct,0,0,0,G,G,0,No Deposit,NULL,NULL,0,Transient,103.00,Non Outlier,Check-Out,0,1,2016-04-29
Resort Hotel,0,2,2016,April,18,25,1,3,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,56.00,Non Outlier,Check-Out,0,1,2016-04-29
Resort Hotel,0,5,2016,April,18,25,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,85.00,Non Outlier,Check-Out,0,0,2016-04-29
Resort Hotel,0,0,2016,April,18,28,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,50.40,Non Outlier,Check-Out,0,0,2016-04-29
Resort Hotel,0,72,2016,April,18,24,2,3,1,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,1,No Deposit,250,NULL,0,Transient,61.20,Non Outlier,Check-Out,0,0,2016-04-29
Resort Hotel,0,44,2016,April,17,23,2,4,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,F,I,0,No Deposit,241,NULL,0,Transient,86.46,Non Outlier,Check-Out,1,1,2016-04-29
Resort Hotel,0,85,2016,April,18,28,0,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,68.00,Non Outlier,Check-Out,0,0,2016-04-29
Resort Hotel,0,1,2016,April,18,29,0,0,2,0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,I,1,No Deposit,26,NULL,0,Transient,0.00,Non Outlier,Check-Out,0,0,2016-04-29
Resort Hotel,0,218,2016,April,17,23,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,NULL,0,Transient,40.76,Non Outlier,Check-Out,0,0,2016-04-29
Resort Hotel,0,222,2016,April,17,23,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,156,NULL,0,Transient,41.33,Non Outlier,Check-Out,0,2,2016-04-29
Resort Hotel,1,0,2016,April,18,30,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,80.00,Non Outlier,Canceled,0,0,2016-04-29
